C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,target_subempleo_horas
2,48.0,3,12,2, ,3,5,1, ,3,100,2,50.0,,50.0,48.0,5000.0,5000.0,6584.0,5000.0,,,,8.517393171418904,8.517393171418904,8.792549614177382,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,18.0,3,6,5, ,3,5,1, ,2,30,2,40.0,,40.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
2,25.0,3,6,5, ,3,5,2,2,1,5,2,53.0,,53.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,38.0,3,9,3, ,3,5,1, ,4,150,2,48.0,,48.0,,1200.0,1200.0,1455.0,1200.0,,,,7.090909822079984,7.090909822079984,7.283448228756631,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,37.0,3,9,3, ,3,5,2,1,1,18,2,24.0,,30.0,30.0,1300.0,1300.0,1300.0,1300.0,,,,7.170888478512505,7.170888478512505,7.170888478512505,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,42.0,3,10,4, ,3,5,1, ,1,15,2,30.0,,30.0,,1200.0,1200.0,1455.0,1200.0,,,,7.090909822079984,7.090909822079984,7.283448228756631,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,44.0,4,11,5, ,3,5,1, ,1,15,2,8.0,24.0,32.0,,4500.0,2500.0,4500.0,2500.0,,2000.0,,8.412054873292933,7.824445930877619,8.412054873292933,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,59.0,1,10,3, ,2, ,2,2,1,1,1,11.0,,11.0,,675.0,675.0,675.0,,675.0,,,6.516193076042964,6.516193076042964,6.516193076042964,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,42.0,1,10,4, ,3,5,1, ,1,10,2,28.0,12.0,50.0,50.0,900.0,600.0,900.0,600.0,,,300.0,6.803505257608338,6.398594934535208,6.803505257608338,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,44.0,2,11,5, ,2, ,3,2,1,1,2,30.0,,36.0,36.0,1000.0,1000.0,1000.0,,1000.0,,,6.90875477931522,6.90875477931522,6.90875477931522,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,54.0,1,6,5, ,3,4,1, ,2,40,2,66.0,,66.0,,1300.0,1300.0,1628.0,1300.0,,,,7.170888478512505,7.170888478512505,7.395721608602045,1,1,2,1,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
2,68.0,2,4,5, ,3,5,2,2,1,4,1,7.0,,7.0,,217.0,217.0,217.0,217.0,,,,5.384495062789089,5.384495062789089,5.384495062789089,1,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
2,37.0,3,9,3, ,2, ,3,2,1,1,2,26.0,,26.0,,650.0,650.0,650.0,,650.0,,,6.478509642208569,6.478509642208569,6.478509642208569,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,35.0,1,8,2, ,3,5,3,2,1,2,2,28.0,,40.0,40.0,758.0,758.0,758.0,758.0,,,,6.63200177739563,6.63200177739563,6.63200177739563,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,28.0,1,6,5, ,6, , , ,1,1,2,48.0,,48.0,,1395.0,1395.0,1395.0,1083.0,,,,7.241366283322318,7.241366283322318,7.241366283322318,5,2,1,2,2,2,2,2,2,2,2,1,7,0,0,0,0,0,0
2,34.0,1,6,5, ,6, , , ,1,1,1,9.0,2.0,12.0,12.0,280.0,260.0,280.0,260.0,,,20.0,5.638354669333745,5.564520407322694,5.638354669333745,5,2,1,1,2,2,2,2,2,2,2,1,7,0,0,0,0,0,1
2,49.0,1,3, ,5,2, ,3,2,1,1,2,23.0,,23.0,,459.0,459.0,459.0,,450.0,,,6.131226489483141,6.131226489483141,6.131226489483141,1,1,2,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
2,21.0,3,10,1, ,3,5,1, ,2,30,2,56.0,,56.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,46.0,1,12,2, ,3,5,1, ,5,9998,2,36.0,,48.0,48.0,20000.0,20000.0,25001.0,20000.0,,,,9.90353755128617,9.90353755128617,10.126711100650509,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,41.0,2,12,2, ,3,5,1, ,3,70,2,32.0,,40.0,40.0,15000.0,15000.0,16500.0,15000.0,,,,9.61587214452889,9.61587214452889,9.711176264112805,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
1,53.0,1,12,2, ,3,2, , ,5,9998,2,45.0,,45.0,,10000.0,10000.0,12499.0,10000.0,,,,9.210440366976515,9.210440366976515,9.433483923290392,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,55.0,2,12,2, ,3,5,1, ,5,9998,2,45.0,,45.0,,10000.0,10000.0,12499.0,10000.0,,,,9.210440366976515,9.210440366976515,9.433483923290392,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
1,39.0,1,11,5, ,3,5,1, ,5,9998,2,32.0,,40.0,40.0,6000.0,6000.0,7500.0,6000.0,,,,8.699681400989514,8.699681400989514,8.922791623969637,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,1,0
2,37.0,2,11,5, ,3,5,1, ,5,9998,2,0.0,,40.0,40.0,5500.0,5500.0,6874.0,5500.0,,,,8.612685172875459,8.612685172875459,8.835646922534773,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,42.0,1,11,7, ,2, ,2,2,1,1,2,28.0,,35.0,35.0,5900.0,5900.0,5900.0,,5900.0,,,8.682877107057168,8.682877107057168,8.682877107057168,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,42.0,2,11,5, ,3,5,2,2,1,20,2,45.0,,45.0,,2000.0,2000.0,2000.0,2000.0,,,,7.601402334583733,7.601402334583733,7.601402334583733,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,67.0,2,6,5, ,3,5,1, ,5,9998,2,45.0,,45.0,,6000.0,6000.0,7917.0,6000.0,,,,8.699681400989514,8.699681400989514,8.976893927666076,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,1,0
2,36.0,1,6,5, ,2, ,2,2,1,2,2,60.0,,60.0,,1950.0,1950.0,1950.0,,1950.0,,,7.576097340623111,7.576097340623111,7.576097340623111,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,58.0,2,6,5, ,2, ,3,2,1,1,2,80.0,,80.0,,1748.0,1748.0,1748.0,,1698.0,,,7.466799475018602,7.466799475018602,7.466799475018602,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,15.0,3,5,2, ,4, ,2,1,1,2, ,24.0,,24.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,30.0,1,8,2, ,3,2, , ,5,9998,2,30.0,,30.0,,500.0,500.0,500.0,500.0,,,,6.2166061010848646,6.2166061010848646,6.2166061010848646,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,37.0,2,6,5, ,2, ,3,2,1,1,2,56.0,,56.0,,1348.0,1348.0,1348.0,,1298.0,,,7.207118856207756,7.207118856207756,7.207118856207756,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,47.0,1,9,5, ,3,5,1, ,1,14,2,32.0,,40.0,40.0,1200.0,1200.0,1238.0,1200.0,,,,7.090909822079984,7.090909822079984,7.122059881629142,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,19.0,3,10,1, ,3,5,1, ,1,14,2,28.0,,35.0,35.0,500.0,500.0,500.0,500.0,,,,6.2166061010848646,6.2166061010848646,6.2166061010848646,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,31.0,1,9,3, ,1, ,2,2,1,3,2,72.0,,72.0,,1500.0,1500.0,1500.0,,1500.0,,,7.313886831633462,7.313886831633462,7.313886831633462,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,41.0,1,9,3, ,3,5,3,2,1,3,1,24.0,,24.0,,250.0,250.0,250.0,250.0,,,,5.525452939131784,5.525452939131784,5.525452939131784,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,35.0,2,9,3, ,3,5,1, ,1,3,2,60.0,,60.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,33.0,1,9,3, ,3,5,3,2,1,5,2,54.0,,54.0,,2309.0,2309.0,2309.0,1949.0,,,,7.745002803515839,7.745002803515839,7.745002803515839,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,31.0,2,6,5, ,3,5,2,2,1,2,2,4.0,,4.0,,130.0,130.0,130.0,130.0,,,,4.875197323201151,4.875197323201151,4.875197323201151,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,61.0,1,6,5, ,3,5,3,2,1,5,2,48.0,,48.0,,1949.0,1949.0,1949.0,1949.0,,,,7.575584651557793,7.575584651557793,7.575584651557793,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,28.0,3,6,5, ,3,5,3,2,1,5,2,48.0,,48.0,,1516.0,1516.0,1516.0,1516.0,,,,7.324489979348532,7.324489979348532,7.324489979348532,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,43.0,1,9,3, ,3,5,1, ,1,10,2,70.0,,70.0,,2500.0,2500.0,2500.0,2500.0,,,,7.824445930877619,7.824445930877619,7.824445930877619,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,51.0,1,6,5, ,3,4,1, ,2,50,2,48.0,,48.0,,1025.0,1025.0,1280.0,1025.0,,,,6.933423025730715,6.933423025730715,7.155396301896734,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,40.0,2,9,3, ,3,5,1, ,3,55,2,37.0,,45.0,45.0,1500.0,1500.0,1897.0,1500.0,,,,7.313886831633462,7.313886831633462,7.5485559791698735,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,58.0,1,6,5, ,3,5,1, ,3,80,1,48.0,,48.0,,2000.0,2000.0,2000.0,2000.0,,,,7.601402334583733,7.601402334583733,7.601402334583733,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,72.0,2,6,5, ,2, ,3,2,1,2,2,4.0,,4.0,,196.0,196.0,196.0,,196.0,,,5.2832037287379885,5.2832037287379885,5.2832037287379885,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,26.0,3,9,3, ,6, , , ,1,1,2,40.0,,40.0,,1690.0,1690.0,1956.0,1300.0,,,,7.43307534889858,7.43307534889858,7.579167967396076,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,22.0,5,6,5, ,3,5,1, ,1,19,2,0.0,12.0,72.0,60.0,1760.0,1500.0,2135.0,1500.0,,,260.0,7.473637108496206,7.313886831633462,7.666690200080086,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,46.0,1,5,3, ,3,5,1, ,1,15,2,72.0,,72.0,,1600.0,1600.0,1999.0,1600.0,,,,7.378383712996714,7.378383712996714,7.600902459542082,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,48.0,2,5,3, ,2, ,3,2,1,1,2,4.0,,4.0,,260.0,260.0,260.0,,260.0,,,5.564520407322694,5.564520407322694,5.564520407322694,1,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,22.0,3,6,5, ,3,5,1, ,1,6,2,35.0,4.0,48.0,48.0,1700.0,1200.0,1750.0,1200.0,,,500.0,7.438971592395862,7.090909822079984,7.467942332285852,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,17.0,3,6,5, ,2, ,3,2,1,1,2,16.0,,16.0,,700.0,700.0,700.0,,700.0,,,6.55250788703459,6.55250788703459,6.55250788703459,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,58.0,1,5,2, ,2, ,3,2,1,1,2,18.0,,18.0,,600.0,600.0,600.0,,600.0,,,6.398594934535208,6.398594934535208,6.398594934535208,5,2,1,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0
2,55.0,2,6,5, ,3,5,1, ,1,6,2,37.0,,37.0,,1025.0,1025.0,1195.0,1025.0,,,,6.933423025730715,6.933423025730715,7.086737934510577,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,40.0,3,11,5, ,3,2, , ,5,9998,2,30.0,,30.0,,2200.0,2200.0,2425.0,2200.0,,,,7.696667081526462,7.696667081526462,7.793999089503996,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,41.0,4,11,5, ,3,5,1, ,1,10,2,72.0,,72.0,,2400.0,2400.0,2483.0,2400.0,,,,7.783640596221253,7.783640596221253,7.81762544305337,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,65.0,1,9,3, ,3,4,1, ,5,9998,2,30.0,,30.0,,1200.0,1200.0,1250.0,1200.0,,,,7.090909822079984,7.090909822079984,7.131698510466912,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,68.0,2,9,3, ,3,5,1, ,5,9998,1,60.0,,60.0,,2050.0,2050.0,2050.0,2050.0,,,,7.62608275807238,7.62608275807238,7.62608275807238,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,45.0,3,9,3, ,2, ,2,2,1,1,2,12.0,,20.0,20.0,1650.0,1650.0,1650.0,,1650.0,,,7.409136443920128,7.409136443920128,7.409136443920128,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,33.0,3,11,5, ,3,3, , ,5,9998,2,40.0,,40.0,,5000.0,5000.0,5000.0,5000.0,,,,8.517393171418904,8.517393171418904,8.517393171418904,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,40.0,4,11,5, ,3,5,1, ,1,5,2,40.0,,40.0,,1800.0,1800.0,2250.0,1800.0,,,,7.496097345175956,7.496097345175956,7.719129840906732,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,46.0,1,6,5, ,2, ,3,2,1,1,2,28.0,24.0,52.0,,869.0,519.0,869.0,,519.0,,350.0,6.76849321164863,6.253828811575473,6.76849321164863,5,2,1,2,1,2,2,2,2,2,2,10,6,0,0,0,0,0,0
2,43.0,7,5,3, ,3,5,1, ,4,500,2,45.0,,45.0,,1025.0,1025.0,1201.0,1025.0,,,,6.933423025730715,6.933423025730715,7.091742115095153,1,1,2,2,1,2,2,1,2,2,2,10,7,0,0,0,0,0,0
1,39.0,1,6,5, ,3,5,3,2,1,3,1,24.0,,24.0,,433.0,433.0,433.0,433.0,,,,6.073044534100405,6.073044534100405,6.073044534100405,5,2,1,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,1
1,26.0,1,9,3, ,3,5,3,2,1,2,2,67.0,,67.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,43.0,1,6,5, ,3,5,2,2,1,4,2,60.0,,60.0,,1083.0,1083.0,1083.0,1083.0,,,,6.988413181999592,6.988413181999592,6.988413181999592,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,41.0,1,5,3, ,2, ,3,2,1,1,2,75.0,,75.0,,1083.0,1083.0,1083.0,,1083.0,,,6.988413181999592,6.988413181999592,6.988413181999592,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,42.0,2,6,5, ,2, ,3,2,1,1,2,24.0,,24.0,,800.0,800.0,800.0,,800.0,,,6.68586094706836,6.68586094706836,6.68586094706836,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,52.0,3,6,5, ,3,5,1, ,1,10,2,42.0,,42.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
2,49.0,3,12,1, ,3,5,1, ,5,2500,2,48.0,,48.0,,1800.0,1800.0,2200.0,1800.0,,,,7.496097345175956,7.496097345175956,7.696667081526462,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,26.0,5,6,5, ,3,5,3,2,1,4,2,32.0,,40.0,40.0,1500.0,1500.0,1500.0,1500.0,,,,7.313886831633462,7.313886831633462,7.313886831633462,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,15.0,5,5,3, ,2, ,3,2,1,1,2,3.0,,3.0,,234.0,234.0,234.0,,234.0,,,5.459585514144159,5.459585514144159,5.459585514144159,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,58.0,1,6,5, ,2, ,3,2,1,2,2,93.0,,93.0,,4155.0,4155.0,4155.0,,3555.0,,,8.332308352219117,8.332308352219117,8.332308352219117,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,30.0,3,9,3, ,3,5,3,2,1,3,2,32.0,70.0,102.0,,2182.0,2182.0,2199.0,2078.0,,,,7.688455356549944,7.688455356549944,7.696212639346407,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,55.0,1,6,5, ,2, ,3,2,1,1,2,54.0,4.0,58.0,,1948.0,1948.0,1948.0,,1948.0,,,7.575071699507561,7.575071699507561,7.575071699507561,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,51.0,2,6,5, ,2, ,3,2,1,3,1,10.0,,42.0,42.0,86.0,86.0,86.0,,86.0,,,4.465908118654584,4.465908118654584,4.465908118654584,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,18.0,3,8,1, ,3,5,1, ,1,8,2,17.0,4.0,30.0,30.0,340.0,340.0,340.0,340.0,,,,5.831882477283517,5.831882477283517,5.831882477283517,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,30.0,1,11,5, ,3,5,1, ,1,3,2,40.0,,40.0,,1800.0,1800.0,1800.0,1800.0,,,,7.496097345175956,7.496097345175956,7.496097345175956,2,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,46.0,1,11,5, ,3,5,1, ,3,70,2,40.0,,40.0,,10000.0,10000.0,10834.0,10000.0,,,,9.210440366976515,9.210440366976515,9.29053691397046,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,1
1,43.0,1,9,3, ,3,1, , ,5,9998,2,40.0,,50.0,50.0,3825.0,3825.0,3908.0,3500.0,,,,8.249575150000199,8.249575150000199,8.271036865792954,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,43.0,2,10,2, ,3,5,1, ,1,12,2,20.0,,25.0,25.0,3170.0,3170.0,3216.0,2000.0,,,,8.061802274538348,8.061802274538348,8.076204527239026,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,53.0,1,6,5, ,3,5,3,2,1,6,2,50.0,,61.0,61.0,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,24.0,3,10,4, ,7,5,1, ,2,25,2,24.0,,28.0,28.0,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,53.0,1,6,5, ,3,1, , ,5,9998,2,72.0,,72.0,,4445.0,4445.0,4528.0,4120.0,,,,8.399760094524142,8.399760094524142,8.418256443556213,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,30.0,1,6,5, ,3,1, , ,5,9998,2,60.0,,60.0,,3890.0,3890.0,3973.0,3500.0,,,,8.266421472984554,8.266421472984554,8.287528423111763,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,34.0,2,6,5, ,3,1, , ,5,9998,2,48.0,,48.0,,2500.0,2500.0,2583.0,2500.0,,,,7.824445930877619,7.824445930877619,7.857093864902493,4,2,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,64.0,1,9,3, ,3,2, , ,5,9998,2,28.0,,42.0,42.0,2500.0,2500.0,2583.0,2500.0,,,,7.824445930877619,7.824445930877619,7.857093864902493,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,24.0,3,10,1, ,3,5,1, ,4,500,2,36.0,,53.0,53.0,1500.0,1500.0,1563.0,1500.0,,,,7.313886831633462,7.313886831633462,7.355001921105257,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,30.0,2,11,5, ,3,5,1, ,2,36,2,42.0,,50.0,50.0,4000.0,4000.0,4699.0,4000.0,,,,8.294299608857235,8.294299608857235,8.45531778769815,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,35.0,1,11,5, ,2, ,3,2,1,1,2,48.0,,48.0,,2498.0,2498.0,2498.0,,2498.0,,,7.823645930834952,7.823645930834952,7.823645930834952,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,33.0,2,11,5, ,2, ,2,2,1,1,2,30.0,,30.0,,1250.0,1250.0,1250.0,,1100.0,,,7.131698510466912,7.131698510466912,7.131698510466912,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,63.0,2,6,5, ,6, , , ,1,2,2,30.0,,36.0,36.0,1285.0,1285.0,1385.0,1025.0,,,,7.1592919047975645,7.1592919047975645,7.234177179749849,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,42.0,1,9,5, ,3,5,3,2,1,2,2,65.0,,65.0,,1200.0,1200.0,1300.0,1200.0,,,,7.090909822079984,7.090909822079984,7.170888478512505,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,41.0,1,6,5, ,2, ,3,2,1,1,2,60.0,,60.0,,2318.0,2318.0,2318.0,,2318.0,,,7.7488913372555315,7.7488913372555315,7.7488913372555315,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,30.0,1,8,2, ,2, ,2,2,1,1,2,55.0,,77.0,77.0,849.0,849.0,849.0,,849.0,,,6.745236349484363,6.745236349484363,6.745236349484363,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,69.0,1,6,5, ,2, ,3,2,1,1,2,77.0,,77.0,,846.0,846.0,846.0,,846.0,,,6.741700694652055,6.741700694652055,6.741700694652055,5,2,1,2,1,2,2,2,2,2,2,10,8,0,0,0,0,0,0
2,64.0,2,4,5, ,2, ,2,2,1,1,2,54.0,,54.0,,899.0,899.0,899.0,,899.0,,,6.802394763324311,6.802394763324311,6.802394763324311,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,45.0,3,9,3, ,2, ,3,2,1,1,2,15.0,,22.0,22.0,1082.0,1082.0,1082.0,,1082.0,,,6.987490247000991,6.987490247000991,6.987490247000991,6,2,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,43.0,4,6,5, ,2, ,2,2,1,1,2,38.0,,38.0,,2115.0,2115.0,2115.0,,2115.0,,,7.65728279297819,7.65728279297819,7.65728279297819,5,2,1,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1
1,40.0,1,4, ,6,2, ,3,2,1,1,2,45.0,,70.0,70.0,1768.0,1768.0,1768.0,,1768.0,,,7.478169694159785,7.478169694159785,7.478169694159785,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,1
1,52.0,1,6,5, ,2, ,2,2,1,1,2,60.0,,72.0,72.0,2613.0,2613.0,2613.0,,2613.0,,,7.868636894184167,7.868636894184167,7.868636894184167,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,33.0,1,8,2, ,2, ,2,2,1,1,2,36.0,,48.0,48.0,2250.0,2250.0,2250.0,,2250.0,,,7.719129840906732,7.719129840906732,7.719129840906732,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,34.0,2,6,5, ,3,5,3,2,1,2,2,20.0,,20.0,,1299.0,1299.0,1299.0,1299.0,,,,7.170119543449628,7.170119543449628,7.170119543449628,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
2,51.0,1,3, ,2,2, ,3,2,1,2,2,45.0,,54.0,54.0,2240.0,2240.0,2240.0,,1980.0,,,7.714677473800927,7.714677473800927,7.714677473800927,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0
1,24.0,3,8,1, ,4, ,3,2,1,2, ,20.0,,24.0,24.0,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,37.0,1,10,2, ,3,5,1, ,2,50,2,40.0,,40.0,,2500.0,2500.0,3124.0,2500.0,,,,7.824445930877619,7.824445930877619,8.047189562170502,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,39.0,2,9,3, ,3,5,1, ,1,8,2,40.0,,40.0,,1500.0,1500.0,1500.0,1500.0,,,,7.313886831633462,7.313886831633462,7.313886831633462,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,33.0,1,11,5, ,3,5,1, ,5,9998,2,40.0,,40.0,,3000.0,3000.0,3750.0,3000.0,,,,8.006700845440367,8.006700845440367,8.229777750081887,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,34.0,1,8,1, ,3,5,1, ,4,200,2,48.0,,48.0,,3464.0,3464.0,4265.0,3464.0,,,,8.150467911624004,8.150467911624004,8.358431899031295,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,32.0,2,9,3, ,3,5,1, ,1,15,2,40.0,,40.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,31.0,3,5,4, ,2, ,3,2,1,1,2,45.0,,45.0,,6000.0,6000.0,6000.0,,6000.0,,,8.699681400989514,8.699681400989514,8.699681400989514,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
