ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas
2024,8,18006,1,160,1,1,202405180061016000,1,1,1,1,2, ,2,57,1,2,6,11,1966,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,10,10,10,10,10,8,58, ,58,1, ,2, ,2,2,4,1100,370, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1100,770, , , , , , , ,1870,1870,1870,1,,,,473.35049488029,57.0,1.0,2.0,0
2024,8,18006,1,160,1,1,202405180061016000,1,2,3,1,2, ,2,24,2,2,28,6,2000,1, , , , , , , , , , , , , , , ,5212,4722,2, ,3,2,1,1,2,1,1,1,1,2,2,10, ,10,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , ,40, , , , , , ,40,40,40,1,,,,586.80243472176,24.0,1.0,2.0,0
2024,8,1802101,1,35,1,1,20240818021011001344,1,2,2,1,2, ,1,71,2,2,21,4,1953,1, , , , , , , , , , , , , , , ,4110,5210,3,5,1, ,4,300,0,11,11,11,11,11,0,55, ,55,1, ,2, ,2,2,4,6000,500, , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1,6000,500, , , , , , ,1133,6500,6500,7633,1,,,,383.706684421814,71.0,1.0,2.0,0
2024,8,1802101,1,95,1,1,20240518021011001344,1,1,1,1,2, ,2,31,1,1,4,10,1992,1, , , , , , , , , , , , , , , ,4221,7911,3,5,1, ,1,6,3,8,8,9,8,8,8,52, ,56,2,56,2, ,2,2,4,1000, , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1000, , , , , , , , ,1000,1000,1000,1,,,,427.594407283208,31.0,1.0,2.0,0
2024,8,18439,1,30,1,1,202308184391003008,1,1,1,1,2, ,1,43,1,1,10,9,1980,1, , , , , , , , , , , , , , , ,4321,6530,3,2, , ,5,9000,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , , ,1800,1800,1800,1,,,,537.255505994525,43.0,1.0,2.0,0
2024,8,18439,1,30,1,1,202308184391003008,1,2,2,1,2, ,2,35,2,2,9,9,1988,1, , , , , , , , , , , , , , , ,5230,4752,3,5,1, ,5,4000,3,4,4,4,4,0,4,23, ,23,1, ,2, ,2,1,4,475, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,475, , , , , , , ,80,475,475,555,1,,,,534.564887669075,35.0,1.0,2.0,0
2024,8,18439,1,33,1,1,202308184391003008,1,1,1,1,2, ,1,34,1,1,31,1,1990,1, , , , , , , , , , , , , , , ,3129,2211,3,5,1, ,4,150,0,9,9,9,9,9,6,51, ,51,1, ,2, ,2,2,3,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,1,3200, , , , , , , ,973,3200,3200,4173,1,,,,537.255505994525,34.0,1.0,2.0,0
2024,8,18439,1,34,1,1,202308184391003008,1,2,2,1,2, ,2,62,2,2,19,5,1962,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,2,2,1, , ,369, , , , , , ,369,369,369,1,,,,421.089599007764,62.0,1.0,2.0,0
2024,8,18439,1,34,1,1,202308184391003008,1,3,3,1,2, ,2,39,3,2,2,4,1985,1, , , , , , , , , , , , , , , ,4312,6419,3,5,1, ,4,200,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2000, , , , , , , ,459,2000,2000,2459,1,,,,534.564887669075,39.0,1.0,2.0,0
2024,8,18439,1,34,1,1,202308184391003008,1,4,3,1,2, ,2,35,4,2,8,11,1988,1, , , , , , , , , , , , , , , ,4417,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,9,1,3000, , , , , , , ,50,3000,3000,3050,1,,,,534.564887669075,35.0,1.0,2.0,0
2024,8,1844301,1,81,1,1,20230818443010998272,1,1,1,1,2, ,1,67,1,1,20,11,1956,1, , , , , , , , , , , , , , , ,3413,9491,3,5,1, ,1,5,4,4,0,3,0,4,0,15,26,41,1, ,2, ,2,2,3,900, , , ,900, ,900, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1,1800, , , ,900,900, , , ,3600,1800,3600,1,,,,548.969325035167,67.0,1.0,2.0,0
2024,8,1844301,1,81,1,1,20230818443010998272,1,3,3,1,2, ,2,36,3,3,7,3,1988,1, , , , , , , , , , , , , , , ,3221,8690,2, ,2,2,1,1,5,10,5,10,5,10,5,50, ,50,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,2170, , , , , , ,2170,2170,2170,1,,,,611.759509764043,36.0,1.0,2.0,0
2024,8,1844301,1,82,1,1,20230818443010998272,1,5,3,1,2, ,1,19,5,5,7,2,2005,1, , , , , , , , , , , , , , , ,3512,8121,3,5,1, ,1,15,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,275,1500,1500,1775,1,,,,557.445529477925,19.0,1.0,2.0,0
2024,8,4723802,1,17,1,1,20230847238021001216,1,1,1,1,2, ,1,44,1,1,20,5,1980,1, , , , , , , , , , , , , , , ,9541,4789,2, ,3,2,1,1,12,12,12,12,12,12,12,84, ,84,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,5,1, , ,965,25, , , , , ,990,990,990,1,,,,495.968043739379,44.0,1.0,2.0,0
2024,8,4723802,1,17,1,1,20230847238021001216,1,3,3,1,2, ,1,18,3,3,26,4,2006,1, , , , , , , , , , , , , , , ,9629,4923,3,5,1, ,4,400,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,,,,449.671079420223,18.0,1.0,2.0,0
2024,8,4723802,1,18,1,1,20230847238021001216,1,2,2,1,2, ,1,69,2,2,19,6,1955,1, , , , , , , , , , , , , , , ,9622,8010,2, ,3,2,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , ,960, , , , , , ,960,960,960,1,,,,442.833632890279,69.0,1.0,2.0,0
2024,8,4723802,1,19,1,1,20230847238021001216,1,1,1,1,2, ,1,47,1,1,24,12,1976,1, , , , , , , , , , , , , , , ,8332,4923,3,5,1, ,1,2,0,12,12,12,12,12,12,72, ,72,1, ,1,1,1,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,134,1500,1500,1634,1,,,,442.833632890279,47.0,1.0,1.0,1
2024,8,4723802,1,19,1,1,20230847238021001216,1,3,3,1,2, ,1,19,3,3,6,6,2005,1, , , , , , , , , , , , , , , ,7212,2511,3,5,1, ,1,10,0,10,10,10,10,10,8,58, ,58,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,,,,449.671079420223,19.0,1.0,2.0,0
2024,8,4723802,1,19,1,1,20230847238021001216,1,4,3,1,2, ,1,17,4,4,27,5,2007,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,12,10,10,10,10,10,12,74,2,76,1, ,1,2,2,1, , , , , ,400, , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , ,1160, ,400, , , , ,1560,1160,1560,1,,,,449.671079420223,17.0,1.0,2.0,0
2024,8,4723802,1,19,1,1,20240847238021001216,1,5,4,1,2, ,2,20,5,5,8,9,2003,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2, ,9111,9700,6, , , ,1,1,0,0,5,0,0,0,0,5,9,14,1, ,1,1,1,1,2,100, , , , , ,70, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,9,1,433, , , , ,70, , , ,503,433,503,1,,,,481.899422562482,20.0,1.0,1.0,1
2024,8,17807,1,117,1,1,202305178071011008,1,1,1,1,2, ,1,63,1,1,20,6,1961,1, , , , , , , , , , , , , , , ,4417,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1,4000, , , , , , , ,666,4000,4000,4666,1,,,,365.526448672831,63.0,1.0,2.0,0
2024,8,17807,1,117,1,1,202305178071011008,1,3,3,1,2, ,2,26,3,3,25,3,1998,1, , , , , , , , , , , , , , , ,3411,6910,3,5,2,1,2,50,0,7,7,7,7,7,4,39, ,39,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1,2000, , , , , , , ,501,2000,2000,2501,1,,,,407.334746857773,26.0,1.0,2.0,0
2024,8,17807,1,118,1,1,202305178071011008,1,1,1,1,2, ,1,54,1,1,20,7,1970,1, , , , , , , , , , , , , , , ,4110,4923,3,5,1, ,5,9998,0,9,9,9,9,9,6,51, ,51,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,750,3000,3000,3750,1,,,,365.526448672831,54.0,1.0,2.0,0
2024,8,17807,1,118,1,1,202305178071011008,1,2,2,1,2, ,2,53,2,2,5,3,1971,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,1,0,1,1,1,1,0,5, ,5,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,300,150, , , , , ,450,450,450,1,,,,320.867361798091,53.0,1.0,2.0,0
2024,8,17807,1,118,1,1,202408178071011008,1,5,3,1,2, ,1,32,5,5,22,3,1992,2,1, , , , , , , , , , , , , , ,7231,4923,3,5,1, ,5,9998,0,0,0,0,0,0,0,0, ,45,2,45,2, ,2,2,4,2200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,2200, , , , , , , ,501,2200,2200,2701,1,,,,409.384979410957,32.0,1.0,2.0,0
2024,8,17807,1,119,1,1,202305178071011008,1,2,5,1,2, ,2,22,2,2,18,6,2002,1, , , , , , , , , , , , , , , ,4222,8220,3,5,2,2,1,20,0,4,4,4,4,4,4,24, ,24,1, ,2, ,2,2,4,525, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,525, , , , , , , , ,525,525,525,1,,,,397.772371978791,22.0,1.0,2.0,0
2024,8,17807,1,119,1,1,202305178071011008,1,3,3,1,2, ,1,18,3,3,19,5,2006,1, , , , , , , , , , , , , , , ,7129,2511,3,5,2,2,1,5,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,2,300,72, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299,312, , , , , , , ,1611,1611,1611,1,,,,371.170255652369,18.0,1.0,2.0,0
2024,8,17807,1,120,1,1,202305178071012000,1,2,5,1,2, ,1,19,2,2,2,10,2004,1, , , , , , , , , , , , , , , ,5141,9602,3,5,2,2,1,8,0,7,7,7,0,7,7,35, ,35,1, ,2, ,2,2,3,350, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,700, , , , , , , , ,700,700,700,1,,,,371.170255652369,19.0,1.0,2.0,0
2024,8,18535,1,39,1,1,202308185351003008,1,2,2,1,2, ,1,42,2,2,24,10,1981,1, , , , , , , , , , , , , , , ,3314,4663,3,5,1, ,1,12,0,10,10,10,10,10,5,55, ,55,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3500, , , , , , , ,708,3500,3500,4208,1,,,,490.403881452193,42.0,1.0,2.0,0
2024,8,18535,1,40,1,1,202308185351004000,1,1,1,1,2, ,1,55,1,1,9,10,1968,1, , , , , , , , , , , , , , , ,7113,1030,3,5,1, ,1,4,0,9,9,9,9,9,0,45, ,45,1, ,2, ,2,2,2,400, , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1732, , , , , , , , ,1732,1732,1732,1,,,,437.865574502791,55.0,1.0,2.0,0
2024,8,18535,1,40,1,1,202308185351004000,1,3,3,1,2, ,2,32,3,3,7,12,1991,1, , , , , , , , , , , , , , , ,5142,9602,3,5,2,2,1,2,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , , ,1516,1516,1516,1,,,,487.947899790609,32.0,1.0,2.0,0
2024,8,18535,1,40,1,1,202308185351004000,1,4,4,1,2, ,1,39,4,4,17,8,1985,1, , , , , , , , , , , , , , , ,9622,9499,3,5,3,2,1,2,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,1,3,550, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1100, , , , , , , , ,1100,1100,1100,1,,,,490.403881452193,39.0,1.0,2.0,0
2024,8,18535,1,41,1,1,202308185351004000,1,1,1,1,2, ,2,49,1,1,14,3,1975,1, , , , , , , , , , , , , , , ,4225,7320,3,5,1, ,4,300,5,5,5,5,5,5,5,35,3,44,2,44,2, ,2,2,4,2100, , , ,650, , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2100, , , ,650, , , ,102,2750,2100,2852,1,,,,384.368278199943,49.0,1.0,2.0,0
2024,8,18535,1,41,1,1,202308185351004000,1,2,3,1,2, ,2,18,2,2,22,8,2006,1, , , , , , , , , , , , , , , ,2359,8549,2, ,3,2,1,1,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,400, , , , , , ,400,400,400,1,,,,476.493093209036,18.0,1.0,2.0,0
2024,8,18535,1,42,1,1,202308185351004000,1,1,1,1,2, ,2,48,1,1,3,2,1976,1, , , , , , , , , , , , , , , ,9112,8121,3,4,1, ,2,23,0,6,6,6,6,6,0,30,7,37,1, ,1,2,2,2,4,1600, , , , , ,200,50, , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,1600, , , , ,200, ,50,399,1850,1600,2249,1,,,,384.368278199943,48.0,1.0,2.0,0
2024,8,18535,1,42,1,1,202308185351004000,1,2,3,1,2, ,1,18,2,2,26,9,2005,1, , , , , , , , , , , , , , , ,9629,4540,3,5,2,2,2,25,0,7,7,7,7,7,0,35, ,35,1, ,1,1,1,2,2,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,1083, , , , , , , , ,1083,1083,1083,1,,,,444.626313142775,18.0,1.0,1.0,1
2024,8,18535,1,42,1,1,202308185351004000,1,3,3,1,2, ,1,28,3,3,21,10,1995,1, , , , , , , , , , , , , , , ,8332,4923,3,5,1, ,1,6,0,10,10,10,10,10,0,50, ,50,1, ,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1600, , , , , , , ,399,1600,1600,1999,1,,,,490.403881452193,28.0,1.0,2.0,0
2024,8,18535,1,42,1,1,202308185351004000,1,4,4,1,2, ,2,26,4,4,18,11,1997,1, , , , , , , , , , , , , , , ,5120,5610,3,5,2,2,1,2,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2,1,160,60, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,4800,260, , , , , , , ,5060,5060,5060,1,,,,487.947899790609,26.0,1.0,2.0,0
2024,8,18571,1,45,1,1,202308185711004000,1,1,1,1,2, ,1,50,1,1,8,11,1973,1, , , , , , , , , , , , , , , ,2161,7110,3,5,1, ,1,3,0,10,10,10,10,10,6,56, ,56,1, ,1,1,1,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,750,3000,3000,3750,1,,,,487.612808088733,50.0,1.0,1.0,1
2024,8,18571,1,45,1,1,202308185711004000,1,2,2,1,2, ,2,50,2,2,1,3,1974,1, , , , , , , , , , , , , , , ,1114,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,2,2,2,4,10000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,10000, , , , , , , ,2083,10000,10000,12083,1,,,,428.037521986354,50.0,1.0,2.0,0
2024,8,18571,1,45,1,1,202308185711004000,1,3,3,1,2, ,1,25,3,3,28,6,1999,1, , , , , , , , , , , , , , , ,4417,7110,3,5,1, ,1,3,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,6,1,1800, , , , , , , ,450,1800,1800,2250,1,,,,546.12015115382,25.0,1.0,2.0,0
2024,8,1746501,1,57,1,1,20230817465010999296,1,1,1,1,2, ,2,38,1,1,14,12,1985,1, , , , , , , , , , , , , , , ,5412,8411,3,2, , ,5,9998,8,8,8,0,8,8,8,48, ,48,1, ,2, ,2,2,4,1100, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1100, , , , , , , ,50,1100,1100,1150,1,,,,431.23867740913,38.0,1.0,2.0,0
2024,8,1746501,1,57,1,1,20230817465010999296,1,2,3,1,2, ,1,19,2,2,30,9,2004,1, , , , , , , , , , , , , , , ,5412,8411,3,2, , ,5,9998,12,12,12,12,0,0,0,48, ,48,1, ,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , , ,1200,1200,1200,1,,,,392.951918234034,19.0,1.0,2.0,0
2024,8,1746501,1,58,1,1,20230817465010999296,1,1,1,1,2, ,1,49,1,1,29,8,1974,1, , , , , , , , , , , , , , , ,7513,1071,2, ,3,2,1,2,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1215, , , , , , ,1215,1215,1215,1,,,,386.976911495268,49.0,1.0,2.0,0
2024,8,1746501,1,58,1,1,20230817465010999296,1,2,2,1,2, ,2,56,2,2,14,8,1968,1, , , , , , , , , , , , , , , ,7513,1071,4, ,3,2,1,2,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2, , , , , , , , , , ,2,5,2,2,1, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,,,,339.697061920131,56.0,1.0,2.0,0
2024,8,1746501,1,59,1,1,20230817465010999296,1,3,3,1,2, ,1,32,3,3,17,6,1992,1, , , , , , , , , , , , , , , ,9313,4100,3,5,1, ,2,50,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,2,480, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2078, , , , , , , , ,2078,2078,2078,1,,,,433.409225297413,32.0,1.0,2.0,0
2024,8,1746501,1,59,1,1,20230817465010999296,1,4,3,1,2, ,2,37,4,4,15,8,1987,2,1, , , , , , , , , , , , , , ,9321,1073,3,5,1, ,4,120,0,0,0,0,0,0,0,0, ,48,2,48,2, ,2,2,4,1100,150, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1,1100,300, , , , , , ,443,1400,1400,1843,1,,,,431.23867740913,37.0,1.0,2.0,0
2024,8,1746501,1,60,1,1,20230817465010999296,1,1,1,1,2, ,1,59,1,1,11,5,1965,1, , , , , , , , , , , , , , , ,7111,4100,3,5,3,2,1,5,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,2,600, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,1,2598, , , , , , , , ,2598,2598,2598,1,,,,386.976911495268,59.0,1.0,2.0,0
2024,8,1746501,1,60,1,1,20230817465010999296,1,3,3,1,2, ,1,28,3,3,31,12,1995,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,2,500, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,2165, , , , , , , , ,2165,2165,2165,1,,,,433.409225297413,28.0,1.0,2.0,0
2024,8,1746501,1,60,1,1,20230817465010999296,1,6,3,1,2, ,1,24,6,6,9,6,2000,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,8,0,0,8,8,0,24, ,24,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,300, , , , , , ,300,300,300,1,,,,392.951918234034,24.0,1.0,2.0,0
2024,8,1746501,1,60,1,1,20231117465010999296,1,8,3,1,2, ,1,34,8,8,30,8,1989,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,6,0,9,9,9,9,9,5,50, ,50,1, ,2, ,2,2,2,550, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,2382, , , , , , , , ,2382,2382,2382,1,,,,433.409225297413,34.0,1.0,2.0,0
